"Region","Country","State","City","Month","Day","Year","AvgTemperature"
"Asia","China","","Beijing",8,4,2003,83.8
"Asia","China","","Beijing",8,5,2003,75.7
"Asia","China","","Beijing",8,6,2003,81.9
"Asia","China","","Beijing",8,7,2003,83.6
"Asia","China","","Beijing",8,8,2003,70.8
"Asia","China","","Beijing",8,9,2003,79.8
"Asia","China","","Beijing",8,10,2003,81.1
"Asia","China","","Beijing",8,11,2003,81.7
"Asia","China","","Beijing",8,12,2003,82.4
"Asia","China","","Beijing",8,13,2003,80.3
"Asia","China","","Beijing",8,14,2003,77.7
"Asia","China","","Beijing",8,15,2003,70.2
"Asia","China","","Beijing",8,16,2003,75.3
"Asia","China","","Beijing",8,17,2003,76.7
"Asia","China","","Beijing",8,18,2003,77.4
"Asia","China","","Beijing",8,19,2003,77.8
"Asia","China","","Beijing",8,20,2003,81.5
"Asia","China","","Beijing",8,21,2003,79.8
"Asia","China","","Beijing",8,22,2003,86.2
"Asia","China","","Beijing",8,23,2003,78.5
"Asia","China","","Beijing",8,24,2003,80.4
"Asia","China","","Beijing",8,25,2003,79
"Asia","China","","Beijing",8,26,2003,77.5
"Asia","China","","Beijing",8,27,2003,77.6
"Asia","China","","Beijing",8,28,2003,64.9
"Asia","China","","Beijing",8,29,2003,71.3
"Asia","China","","Beijing",8,30,2003,72.1
"Asia","China","","Beijing",8,31,2003,74
"Asia","China","","Beijing",8,1,2004,78.1
"Asia","China","","Beijing",8,2,2004,77.2
"Asia","China","","Beijing",8,3,2004,78.9
"Asia","China","","Beijing",8,4,2004,78.8
"Asia","China","","Beijing",8,5,2004,77.5
"Asia","China","","Beijing",8,6,2004,79.3
"Asia","China","","Beijing",8,7,2004,81.6
"Asia","China","","Beijing",8,8,2004,84.6
"Asia","China","","Beijing",8,9,2004,82.2
"Asia","China","","Beijing",8,10,2004,81.9
"Asia","China","","Beijing",8,11,2004,77.9
"Asia","China","","Beijing",8,12,2004,65.5
"Asia","China","","Beijing",8,13,2004,73.9
"Asia","China","","Beijing",8,14,2004,74.8
"Asia","China","","Beijing",8,15,2004,69.8
"Asia","China","","Beijing",8,16,2004,71.5
"Asia","China","","Beijing",8,17,2004,75.6
"Asia","China","","Beijing",8,18,2004,78.1
"Asia","China","","Beijing",8,19,2004,77.6
"Asia","China","","Beijing",8,20,2004,76.4
"Asia","China","","Beijing",8,21,2004,72.2
"Asia","China","","Beijing",8,22,2004,70.4
"Asia","China","","Beijing",8,23,2004,74.3
"Asia","China","","Beijing",8,24,2004,76.2
"Asia","China","","Beijing",8,25,2004,70.6
"Asia","China","","Beijing",8,26,2004,75.9
"Asia","China","","Beijing",8,27,2004,73.4
"Asia","China","","Beijing",8,28,2004,72.2
"Asia","China","","Beijing",8,29,2004,73.8
"Asia","China","","Beijing",8,30,2004,75.6
"Asia","China","","Beijing",8,31,2004,77
"Asia","China","","Beijing",8,1,2005,81.5
"Asia","China","","Beijing",8,2,2005,80.8
"Asia","China","","Beijing",8,3,2005,72.9
"Asia","China","","Beijing",8,4,2005,78.3
"Asia","China","","Beijing",8,5,2005,78.4
"Asia","China","","Beijing",8,6,2005,80.8
"Asia","China","","Beijing",8,7,2005,80.9
"Asia","China","","Beijing",8,8,2005,80.5
"Asia","China","","Beijing",8,9,2005,72.3
"Asia","China","","Beijing",8,10,2005,80.3
"Asia","China","","Beijing",8,11,2005,84.2
"Asia","China","","Beijing",8,12,2005,80.2
"Asia","China","","Beijing",8,13,2005,85
"Asia","China","","Beijing",8,14,2005,85.5
"Asia","China","","Beijing",8,15,2005,82.7
"Asia","China","","Beijing",8,16,2005,67.3
"Asia","China","","Beijing",8,17,2005,70.7
"Asia","China","","Beijing",8,18,2005,73.8
"Asia","China","","Beijing",8,19,2005,74.5
"Asia","China","","Beijing",8,20,2005,74.9
"Asia","China","","Beijing",8,21,2005,76.7
"Asia","China","","Beijing",8,22,2005,77.3
"Asia","China","","Beijing",8,23,2005,75.3
"Asia","China","","Beijing",8,24,2005,74.2
"Asia","China","","Beijing",8,25,2005,76
"Asia","China","","Beijing",8,26,2005,75.6
"Asia","China","","Beijing",8,27,2005,79.4
"Asia","China","","Beijing",8,28,2005,80.1
"Asia","China","","Beijing",8,29,2005,80.3
"Asia","China","","Beijing",8,30,2005,78.6
"Asia","China","","Beijing",8,31,2005,80
"Asia","China","","Beijing",8,1,2006,77.2
"Asia","China","","Beijing",8,2,2006,79.1
"Asia","China","","Beijing",8,3,2006,79
"Asia","China","","Beijing",8,4,2006,78.5
"Asia","China","","Beijing",8,5,2006,79.2
"Asia","China","","Beijing",8,6,2006,81.7
"Asia","China","","Beijing",8,7,2006,83.2
"Asia","China","","Beijing",8,8,2006,82
"Asia","China","","Beijing",8,9,2006,81.7
"Asia","China","","Beijing",8,10,2006,78
"Asia","China","","Beijing",8,11,2006,83.5
"Asia","China","","Beijing",8,12,2006,83.8
"Asia","China","","Beijing",8,13,2006,71.8
"Asia","China","","Beijing",8,14,2006,75.7
"Asia","China","","Beijing",8,15,2006,81.4
"Asia","China","","Beijing",8,16,2006,81.9
"Asia","China","","Beijing",8,17,2006,80.5
"Asia","China","","Beijing",8,18,2006,81.2
"Asia","China","","Beijing",8,19,2006,83
"Asia","China","","Beijing",8,20,2006,80.2
"Asia","China","","Beijing",8,21,2006,77
"Asia","China","","Beijing",8,22,2006,71.2
"Asia","China","","Beijing",8,23,2006,77.4
"Asia","China","","Beijing",8,24,2006,79.6
"Asia","China","","Beijing",8,25,2006,75.8
"Asia","China","","Beijing",8,26,2006,74.4
"Asia","China","","Beijing",8,27,2006,81.1
"Asia","China","","Beijing",8,28,2006,80.5
"Asia","China","","Beijing",8,29,2006,76.7
"Asia","China","","Beijing",8,30,2006,73.8
"Asia","China","","Beijing",8,31,2006,77.1
"Asia","China","","Beijing",8,1,2007,80.1
"Asia","China","","Beijing",8,2,2007,78.5
"Asia","China","","Beijing",8,3,2007,78.7
"Asia","China","","Beijing",8,4,2007,77.8
"Asia","China","","Beijing",8,5,2007,76.6
"Asia","China","","Beijing",8,6,2007,76.4
"Asia","China","","Beijing",8,7,2007,73.4
"Asia","China","","Beijing",8,8,2007,82.6
"Asia","China","","Beijing",8,9,2007,87.3
"Asia","China","","Beijing",8,10,2007,79.3
"Asia","China","","Beijing",8,11,2007,82.8
"Asia","China","","Beijing",8,12,2007,78.7
"Asia","China","","Beijing",8,13,2007,80.6
"Asia","China","","Beijing",8,14,2007,83.2
"Asia","China","","Beijing",8,15,2007,84.2
"Asia","China","","Beijing",8,16,2007,77.7
"Asia","China","","Beijing",8,17,2007,80.5
"Asia","China","","Beijing",8,18,2007,82.1
"Asia","China","","Beijing",8,19,2007,81.9
"Asia","China","","Beijing",8,20,2007,83.3
"Asia","China","","Beijing",8,21,2007,86.3
"Asia","China","","Beijing",8,22,2007,82.5
"Asia","China","","Beijing",8,23,2007,81.2
"Asia","China","","Beijing",8,24,2007,83.5
"Asia","China","","Beijing",8,25,2007,82.9
"Asia","China","","Beijing",8,26,2007,69.6
"Asia","China","","Beijing",8,27,2007,75.5
"Asia","China","","Beijing",8,28,2007,-99
"Asia","China","","Beijing",8,29,2007,77.6
"Asia","China","","Beijing",8,30,2007,78.8
"Asia","China","","Beijing",8,31,2007,78
"Asia","China","","Beijing",8,1,2008,79.3
"Asia","China","","Beijing",8,2,2008,80.4
"Asia","China","","Beijing",8,3,2008,84.9
"Asia","China","","Beijing",8,4,2008,82.2
"Asia","China","","Beijing",8,5,2008,83.3
"Asia","China","","Beijing",8,6,2008,81.1
"Asia","China","","Beijing",8,7,2008,83.5
"Asia","China","","Beijing",8,8,2008,85.6
"Asia","China","","Beijing",8,9,2008,84
"Asia","China","","Beijing",8,10,2008,75.4
"Asia","China","","Beijing",8,11,2008,76.2
"Asia","China","","Beijing",8,12,2008,78.7
"Asia","China","","Beijing",8,13,2008,79.9
"Asia","China","","Beijing",8,14,2008,72.8
"Asia","China","","Beijing",8,15,2008,75.9
"Asia","China","","Beijing",8,16,2008,76.7
"Asia","China","","Beijing",8,17,2008,69.3
"Asia","China","","Beijing",8,18,2008,75.4
"Asia","China","","Beijing",8,19,2008,77
"Asia","China","","Beijing",8,20,2008,78.2
"Asia","China","","Beijing",8,21,2008,68.1
"Asia","China","","Beijing",8,22,2008,76.9
"Asia","China","","Beijing",8,23,2008,79.9
"Asia","China","","Beijing",8,24,2008,78.3
"Asia","China","","Beijing",8,25,2008,76.9
"Asia","China","","Beijing",8,26,2008,72.9
"Asia","China","","Beijing",8,27,2008,74.4
"Asia","China","","Beijing",8,28,2008,77.7
"Asia","China","","Beijing",8,29,2008,72.8
"Asia","China","","Beijing",8,30,2008,68.5
"Asia","China","","Beijing",8,31,2008,69.6
"Asia","China","","Beijing",8,1,2009,76
"Asia","China","","Beijing",8,2,2009,79.9
"Asia","China","","Beijing",8,3,2009,80.7
"Asia","China","","Beijing",8,4,2009,78.6
"Asia","China","","Beijing",8,5,2009,73.5
"Asia","China","","Beijing",8,6,2009,75.9
"Asia","China","","Beijing",8,7,2009,78.2
"Asia","China","","Beijing",8,8,2009,79.2
"Asia","China","","Beijing",8,9,2009,75
"Asia","China","","Beijing",8,10,2009,79.4
"Asia","China","","Beijing",8,11,2009,80.4
"Asia","China","","Beijing",8,12,2009,81.6
"Asia","China","","Beijing",8,13,2009,83.2
"Asia","China","","Beijing",8,14,2009,83.1
"Asia","China","","Beijing",8,15,2009,83.4
"Asia","China","","Beijing",8,16,2009,76
"Asia","China","","Beijing",8,17,2009,74.6
"Asia","China","","Beijing",8,18,2009,75.8
"Asia","China","","Beijing",8,19,2009,72.9
"Asia","China","","Beijing",8,20,2009,80.9
"Asia","China","","Beijing",8,21,2009,75.2
"Asia","China","","Beijing",8,22,2009,74.3
"Asia","China","","Beijing",8,23,2009,77.7
"Asia","China","","Beijing",8,24,2009,74.9
"Asia","China","","Beijing",8,25,2009,73.7
"Asia","China","","Beijing",8,26,2009,76.6
"Asia","China","","Beijing",8,27,2009,74.7
"Asia","China","","Beijing",8,28,2009,71.1
"Asia","China","","Beijing",8,29,2009,67
"Asia","China","","Beijing",8,30,2009,69.9
"Asia","China","","Beijing",8,31,2009,71.8
"Asia","China","","Beijing",8,1,2010,79.2
"Asia","China","","Beijing",8,2,2010,79.7
"Asia","China","","Beijing",8,3,2010,79.4
"Asia","China","","Beijing",8,4,2010,75.7
"Asia","China","","Beijing",8,5,2010,78.7
"Asia","China","","Beijing",8,6,2010,77.3
"Asia","China","","Beijing",8,7,2010,75.9
"Asia","China","","Beijing",8,8,2010,79.9
"Asia","China","","Beijing",8,9,2010,81.1
"Asia","China","","Beijing",8,10,2010,81.2
"Asia","China","","Beijing",8,11,2010,75.4
"Asia","China","","Beijing",8,12,2010,83.4
"Asia","China","","Beijing",8,13,2010,80.8
"Asia","China","","Beijing",8,14,2010,85.1
"Asia","China","","Beijing",8,15,2010,81.5
"Asia","China","","Beijing",8,16,2010,83.4
"Asia","China","","Beijing",8,17,2010,82.5
"Asia","China","","Beijing",8,18,2010,76.6
"Asia","China","","Beijing",8,19,2010,77.2
"Asia","China","","Beijing",8,20,2010,79.5
"Asia","China","","Beijing",8,21,2010,68.1
"Asia","China","","Beijing",8,22,2010,73.5
"Asia","China","","Beijing",8,23,2010,76.4
"Asia","China","","Beijing",8,24,2010,73.6
"Asia","China","","Beijing",8,25,2010,74.5
"Asia","China","","Beijing",8,26,2010,77.7
"Asia","China","","Beijing",8,27,2010,76.1
"Asia","China","","Beijing",8,28,2010,78
"Asia","China","","Beijing",8,29,2010,78.1
"Asia","China","","Beijing",8,30,2010,78.2
"Asia","China","","Beijing",8,31,2010,74.6
"Asia","China","","Beijing",8,1,2011,83.1
"Asia","China","","Beijing",8,2,2011,79.7
"Asia","China","","Beijing",8,3,2011,78.7
"Asia","China","","Beijing",8,4,2011,80.3
"Asia","China","","Beijing",8,5,2011,80
"Asia","China","","Beijing",8,6,2011,77.7
"Asia","China","","Beijing",8,7,2011,79.9
"Asia","China","","Beijing",8,8,2011,84.5
"Asia","China","","Beijing",8,9,2011,79.4
"Asia","China","","Beijing",8,10,2011,83.1
"Asia","China","","Beijing",8,11,2011,84
"Asia","China","","Beijing",8,12,2011,83.3
"Asia","China","","Beijing",8,13,2011,81.6
"Asia","China","","Beijing",8,14,2011,78.7
"Asia","China","","Beijing",8,15,2011,75.9
"Asia","China","","Beijing",8,16,2011,80.6
"Asia","China","","Beijing",8,17,2011,75.7
"Asia","China","","Beijing",8,18,2011,77.4
"Asia","China","","Beijing",8,19,2011,76.3
"Asia","China","","Beijing",8,20,2011,77.5
"Asia","China","","Beijing",8,21,2011,77.8
"Asia","China","","Beijing",8,22,2011,77.7
"Asia","China","","Beijing",8,23,2011,76.7
"Asia","China","","Beijing",8,24,2011,75.3
"Asia","China","","Beijing",8,25,2011,72.7
"Asia","China","","Beijing",8,26,2011,72.8
"Asia","China","","Beijing",8,27,2011,71.8
"Asia","China","","Beijing",8,28,2011,75.4
"Asia","China","","Beijing",8,29,2011,77.4
"Asia","China","","Beijing",8,30,2011,78.9
"Asia","China","","Beijing",8,31,2011,79.4
"Asia","China","","Beijing",8,1,2012,70.1
"Asia","China","","Beijing",8,2,2012,79.4
"Asia","China","","Beijing",8,3,2012,79.8
"Asia","China","","Beijing",8,4,2012,82.6
"Asia","China","","Beijing",8,5,2012,82.2
"Asia","China","","Beijing",8,6,2012,83
"Asia","China","","Beijing",8,7,2012,83.3
"Asia","China","","Beijing",8,8,2012,79.9
"Asia","China","","Beijing",8,9,2012,82
"Asia","China","","Beijing",8,10,2012,81.2
"Asia","China","","Beijing",8,11,2012,74.5
"Asia","China","","Beijing",8,12,2012,76.4
"Asia","China","","Beijing",8,13,2012,75.2
"Asia","China","","Beijing",8,14,2012,70
"Asia","China","","Beijing",8,15,2012,77.4
"Asia","China","","Beijing",8,16,2012,79.1
"Asia","China","","Beijing",8,17,2012,78.1
"Asia","China","","Beijing",8,18,2012,75.1
"Asia","China","","Beijing",8,19,2012,79.4
"Asia","China","","Beijing",8,20,2012,76
"Asia","China","","Beijing",8,21,2012,71.4
"Asia","China","","Beijing",8,22,2012,71.7
"Asia","China","","Beijing",8,23,2012,73.2
"Asia","China","","Beijing",8,24,2012,74
"Asia","China","","Beijing",8,25,2012,75.3
"Asia","China","","Beijing",8,26,2012,78.1
"Asia","China","","Beijing",8,27,2012,77
"Asia","China","","Beijing",8,28,2012,81.6
"Asia","China","","Beijing",8,29,2012,83.6
"Asia","China","","Beijing",8,30,2012,82.6
"Asia","China","","Beijing",8,31,2012,82
"Asia","China","","Beijing",8,1,2013,73.8
"Asia","China","","Beijing",8,2,2013,79.3
"Asia","China","","Beijing",8,3,2013,81.9
"Asia","China","","Beijing",8,4,2013,79.3
"Asia","China","","Beijing",8,5,2013,81.2
"Asia","China","","Beijing",8,6,2013,83.2
"Asia","China","","Beijing",8,7,2013,77.5
"Asia","China","","Beijing",8,8,2013,81.8
"Asia","China","","Beijing",8,9,2013,85.2
"Asia","China","","Beijing",8,10,2013,84.6
"Asia","China","","Beijing",8,11,2013,80.1
"Asia","China","","Beijing",8,12,2013,80.5
"Asia","China","","Beijing",8,13,2013,81.8
"Asia","China","","Beijing",8,14,2013,84.4
"Asia","China","","Beijing",8,15,2013,84.9
"Asia","China","","Beijing",8,16,2013,83.7
"Asia","China","","Beijing",8,17,2013,84.2
"Asia","China","","Beijing",8,18,2013,81.7
"Asia","China","","Beijing",8,19,2013,82
"Asia","China","","Beijing",8,20,2013,78.2
"Asia","China","","Beijing",8,21,2013,77.6
"Asia","China","","Beijing",8,22,2013,75.6
"Asia","China","","Beijing",8,23,2013,79.6
"Asia","China","","Beijing",8,24,2013,80.4
"Asia","China","","Beijing",8,25,2013,81.7
"Asia","China","","Beijing",8,26,2013,81.3
"Asia","China","","Beijing",8,27,2013,75
"Asia","China","","Beijing",8,28,2013,73
"Asia","China","","Beijing",8,29,2013,75.1
"Asia","China","","Beijing",8,30,2013,70.6
"Asia","China","","Beijing",8,31,2013,73.5
"Asia","China","","Beijing",8,1,2014,82.5
"Asia","China","","Beijing",8,2,2014,85
"Asia","China","","Beijing",8,3,2014,84.8
"Asia","China","","Beijing",8,4,2014,71.4
"Asia","China","","Beijing",8,5,2014,78.9
"Asia","China","","Beijing",8,6,2014,78.5
"Asia","China","","Beijing",8,7,2014,78.2
"Asia","China","","Beijing",8,8,2014,79.6
"Asia","China","","Beijing",8,9,2014,77.6
"Asia","China","","Beijing",8,10,2014,80.3
"Asia","China","","Beijing",8,11,2014,81.4
"Asia","China","","Beijing",8,12,2014,80.3
"Asia","China","","Beijing",8,13,2014,66.7
"Asia","China","","Beijing",8,14,2014,75.3
"Asia","China","","Beijing",8,15,2014,76.7
"Asia","China","","Beijing",8,16,2014,80.9
"Asia","China","","Beijing",8,17,2014,77.7
"Asia","China","","Beijing",8,18,2014,77.9
"Asia","China","","Beijing",8,19,2014,80.5
"Asia","China","","Beijing",8,20,2014,81.8
"Asia","China","","Beijing",8,21,2014,79.6
"Asia","China","","Beijing",8,22,2014,77.4
"Asia","China","","Beijing",8,23,2014,80
"Asia","China","","Beijing",8,24,2014,78.1
"Asia","China","","Beijing",8,25,2014,77.7
"Asia","China","","Beijing",8,26,2014,80.9
"Asia","China","","Beijing",8,27,2014,81.6
"Asia","China","","Beijing",8,28,2014,73.6
"Asia","China","","Beijing",8,29,2014,74.4
"Asia","China","","Beijing",8,30,2014,72.6
"Asia","China","","Beijing",8,31,2014,72.5
"Asia","China","","Beijing",8,1,2015,76.4
"Asia","China","","Beijing",8,2,2015,79.7
"Asia","China","","Beijing",8,3,2015,74.3
"Asia","China","","Beijing",8,4,2015,80.9
"Asia","China","","Beijing",8,5,2015,78.8
"Asia","China","","Beijing",8,6,2015,79.1
"Asia","China","","Beijing",8,7,2015,75
"Asia","China","","Beijing",8,8,2015,78.1
"Asia","China","","Beijing",8,9,2015,82.6
"Asia","China","","Beijing",8,10,2015,84.2
"Asia","China","","Beijing",8,11,2015,82.8
"Asia","China","","Beijing",8,12,2015,84.8
"Asia","China","","Beijing",8,13,2015,84.2
"Asia","China","","Beijing",8,14,2015,80.3
"Asia","China","","Beijing",8,15,2015,80.8
"Asia","China","","Beijing",8,16,2015,82.9
"Asia","China","","Beijing",8,17,2015,81.9
"Asia","China","","Beijing",8,18,2015,77.4
"Asia","China","","Beijing",8,19,2015,74
"Asia","China","","Beijing",8,20,2015,78.8
"Asia","China","","Beijing",8,21,2015,79
"Asia","China","","Beijing",8,22,2015,78.6
"Asia","China","","Beijing",8,23,2015,71.3
"Asia","China","","Beijing",8,24,2015,75
"Asia","China","","Beijing",8,25,2015,77.3
"Asia","China","","Beijing",8,26,2015,78.4
"Asia","China","","Beijing",8,27,2015,77.1
"Asia","China","","Beijing",8,28,2015,79.4
"Asia","China","","Beijing",8,29,2015,77.5
"Asia","China","","Beijing",8,30,2015,70.8
"Asia","China","","Beijing",8,31,2015,68.4
"Asia","China","","Beijing",8,1,2016,82.5
"Asia","China","","Beijing",8,2,2016,84.5
"Asia","China","","Beijing",8,3,2016,86.7
"Asia","China","","Beijing",8,4,2016,85
"Asia","China","","Beijing",8,5,2016,84.1
"Asia","China","","Beijing",8,6,2016,83.5
"Asia","China","","Beijing",8,7,2016,80.4
"Asia","China","","Beijing",8,8,2016,80.9
"Asia","China","","Beijing",8,9,2016,83.5
"Asia","China","","Beijing",8,10,2016,86.6
"Asia","China","","Beijing",8,11,2016,88.1
"Asia","China","","Beijing",8,12,2016,80.4
"Asia","China","","Beijing",8,13,2016,79.8
"Asia","China","","Beijing",8,14,2016,84.4
"Asia","China","","Beijing",8,15,2016,74.6
"Asia","China","","Beijing",8,16,2016,81
"Asia","China","","Beijing",8,17,2016,77.4
"Asia","China","","Beijing",8,18,2016,73.8
"Asia","China","","Beijing",8,19,2016,81.5
"Asia","China","","Beijing",8,20,2016,80.2
"Asia","China","","Beijing",8,21,2016,83.5
"Asia","China","","Beijing",8,22,2016,83.7
"Asia","China","","Beijing",8,23,2016,79.6
"Asia","China","","Beijing",8,24,2016,82.8
"Asia","China","","Beijing",8,25,2016,73.1
"Asia","China","","Beijing",8,26,2016,74.5
"Asia","China","","Beijing",8,27,2016,75.9
"Asia","China","","Beijing",8,28,2016,77.3
"Asia","China","","Beijing",8,29,2016,76.7
"Asia","China","","Beijing",8,30,2016,76.4
"Asia","China","","Beijing",8,31,2016,84.8
"Asia","China","","Beijing",8,1,2017,82.7
"Asia","China","","Beijing",8,2,2017,80.6
"Asia","China","","Beijing",8,3,2017,87
"Asia","China","","Beijing",8,4,2017,86.8
"Asia","China","","Beijing",8,5,2017,81.2
"Asia","China","","Beijing",8,6,2017,85.5
"Asia","China","","Beijing",8,7,2017,85.6
"Asia","China","","Beijing",8,8,2017,80
"Asia","China","","Beijing",8,9,2017,76.9
"Asia","China","","Beijing",8,10,2017,82.6
"Asia","China","","Beijing",8,11,2017,77.5
"Asia","China","","Beijing",8,12,2017,72.8
"Asia","China","","Beijing",8,13,2017,75.5
"Asia","China","","Beijing",8,14,2017,79.5
"Asia","China","","Beijing",8,15,2017,81.1
"Asia","China","","Beijing",8,16,2017,75
"Asia","China","","Beijing",8,17,2017,79
"Asia","China","","Beijing",8,18,2017,76.7
"Asia","China","","Beijing",8,19,2017,77.2
"Asia","China","","Beijing",8,20,2017,80
"Asia","China","","Beijing",8,21,2017,84.3
"Asia","China","","Beijing",8,22,2017,79.3
"Asia","China","","Beijing",8,23,2017,80.9
"Asia","China","","Beijing",8,24,2017,76.9
"Asia","China","","Beijing",8,25,2017,77.2
"Asia","China","","Beijing",8,26,2017,75.7
"Asia","China","","Beijing",8,27,2017,62.6
"Asia","China","","Beijing",8,28,2017,70
"Asia","China","","Beijing",8,29,2017,69.9
"Asia","China","","Beijing",8,30,2017,73.6
"Asia","China","","Beijing",8,31,2017,72.8
"Asia","China","","Beijing",8,1,2018,90
"Asia","China","","Beijing",8,2,2018,89.1
"Asia","China","","Beijing",8,3,2018,90
"Asia","China","","Beijing",8,4,2018,90.3
"Asia","China","","Beijing",8,5,2018,85.7
"Asia","China","","Beijing",8,6,2018,78.8
"Asia","China","","Beijing",8,7,2018,83.2
"Asia","China","","Beijing",8,8,2018,77.5
